,SCC,last_edited_date,activity_value_required?,code_description,data_category,date_created,ert_valid,history,last_inventory_year,last_updated_date,map_to,option_group,option_set,scc_level_one,scc_level_two,scc_level_three,scc_level_four,sector,short_name,status,tier_1_code,tier_1_description,tier_2_code,tier_2_description,tier_3_code,tier_3_description,usage_notes,Unnamed:_27,scc_unit_type,scc_fuel_type
271,10300902,"Nov 13, 2020 3:43:52 AM",No,,Point,,Yes,,,11/13/2020,,,,External Combustion,Commercial/Institutional: Boilers,Wood/Bark Waste,Wood/Bark-fired Boiler,Fuel Comb - Comm/Institutional - Biomass,ExComb Comm/Inst Wood/BarkWaste SeeSCCLev4,Active,3.0,Fuel Comb. Other,4.0,Misc. Fuel Comb. (Except Residential),99.0,Other,,,Wood/Bark-fired Boiler,Wood/Bark Waste
272,10300903,"Nov 13, 2020 3:43:52 AM",No,,Point,,Yes,,,11/13/2020,,,,External Combustion,Commercial/Institutional: Boilers,Wood/Bark Waste,Wood-fired Boiler - Wet Wood (>=20% moisture),Fuel Comb - Comm/Institutional - Biomass,ExComb Comm/Inst Wood/BarkWaste SeeSCCLev4,Active,3.0,Fuel Comb. Other,4.0,Misc. Fuel Comb. (Except Residential),99.0,Other,,,Wood-fired Boiler - Wet Wood (>=20% moisture),Wood/Bark Waste
273,10300908,"Jul 29, 2021 8:57:24 PM",No,,Point,9/26/2001,Yes,,,11/13/2020,,,,External Combustion,Commercial/Institutional: Boilers,Wood/Bark Waste,Wood-fired Boiler - Dry Wood (<20% moisture),Fuel Comb - Comm/Institutional - Biomass,ExComb Comm/Inst Wood/BarkWaste SeeSCCLev4,Active,3.0,Fuel Comb. Other,4.0,Misc. Fuel Comb. (Except Residential),99.0,Other,,,Wood-fired Boiler - Dry Wood (<20% moisture),Wood/Bark Waste
274,10300910,"Nov 13, 2020 3:43:52 AM",No,,Point,,Yes,,,11/13/2020,,,,External Combustion,Commercial/Institutional: Boilers,Wood/Bark Waste,Fuel cell/Dutch oven boilers,Fuel Comb - Comm/Institutional - Biomass,ExComb Comm/Inst Wood/BarkWaste SeeSCCLev4,Active,3.0,Fuel Comb. Other,4.0,Misc. Fuel Comb. (Except Residential),99.0,Other,,,Fuel cell/Dutch oven boilers,Wood/Bark Waste
275,10300911,"Nov 13, 2020 3:43:52 AM",No,,Point,,Yes,,,11/13/2020,,,,External Combustion,Commercial/Institutional: Boilers,Wood/Bark Waste,Stoker boilers,Fuel Comb - Comm/Institutional - Biomass,ExComb Comm/Inst Wood/BarkWaste Stokerboilers,Active,3.0,Fuel Comb. Other,4.0,Misc. Fuel Comb. (Except Residential),99.0,Other,,,Stoker boilers,Wood/Bark Waste
276,10300912,"Nov 13, 2020 3:43:52 AM",No,,Point,,Yes,,,11/13/2020,,,,External Combustion,Commercial/Institutional: Boilers,Wood/Bark Waste,Fluidized bed combustion boiler,Fuel Comb - Comm/Institutional - Biomass,ExComb Comm/Inst Wood/BarkWaste SeeSCCLev4,Active,3.0,Fuel Comb. Other,4.0,Misc. Fuel Comb. (Except Residential),99.0,Other,,,Fluidized bed combustion boiler,Wood/Bark Waste
277,10301001,"Nov 13, 2020 3:43:52 AM",No,,Point,,Yes,,,11/13/2020,,,,External Combustion,Commercial/Institutional: Boilers,Liquified Petroleum Gas (LPG),Butane,Fuel Comb - Comm/Institutional - Other,ExComb Comm/Inst LiqudPetrolGas(LPG) Butane,Active,3.0,Fuel Comb. Other,4.0,Misc. Fuel Comb. (Except Residential),99.0,Other,,,Boiler,Liquified Petroleum Gas (LPG)
278,10301002,"Nov 13, 2020 3:43:52 AM",No,,Point,,Yes,,,11/13/2020,,,,External Combustion,Commercial/Institutional: Boilers,Liquified Petroleum Gas (LPG),Propane,Fuel Comb - Comm/Institutional - Other,ExComb Comm/Inst LiqudPetrolGas(LPG) Propane,Active,3.0,Fuel Comb. Other,4.0,Misc. Fuel Comb. (Except Residential),99.0,Other,,,Boiler,Liquified Petroleum Gas (LPG)
279,10301003,"Nov 13, 2020 3:43:52 AM",No,,Point,,Yes,,,11/13/2020,,,,External Combustion,Commercial/Institutional: Boilers,Liquified Petroleum Gas (LPG),Butane/Propane Mixture: Specify Percent Butane in Comments,Fuel Comb - Comm/Institutional - Other,ExComb Comm/Inst LiqudPetrolGas(LPG) SeeSCCLev4,Active,3.0,Fuel Comb. Other,4.0,Misc. Fuel Comb. (Except Residential),99.0,Other,,,Boiler,Liquified Petroleum Gas (LPG)
280,10301101,"Nov 13, 2020 3:43:52 AM",No,,Point,,Yes,,,11/13/2020,,,,External Combustion,Commercial/Institutional: Boilers,Biomass,"Boiler, Stoker",Fuel Comb - Comm/Institutional - Biomass,ExComb Comm/Inst Biomass BoilerStoker,Active,3.0,Fuel Comb. Other,4.0,Misc. Fuel Comb. (Except Residential),99.0,Other,,,"Boiler, Stoker",Biomass
281,10301102,"Nov 13, 2020 3:43:52 AM",No,,Point,,Yes,,,11/13/2020,,,,External Combustion,Commercial/Institutional: Boilers,Biomass,"Boiler, Non-stoker",Fuel Comb - Comm/Institutional - Biomass,ExComb Comm/Inst Biomass BoilerNon-stoker,Active,3.0,Fuel Comb. Other,4.0,Misc. Fuel Comb. (Except Residential),99.0,Other,,,"Boiler, Non-stoker",Biomass
282,10301201,"Nov 13, 2020 3:43:52 AM",No,,Point,,Yes,,,11/13/2020,,,,External Combustion,Commercial/Institutional: Boilers,Solid Waste,Specify Waste Material in Comments,Fuel Comb - Comm/Institutional - Other,ExComb Comm/Inst SolidWaste SeeSCCLev4,Active,3.0,Fuel Comb. Other,4.0,Misc. Fuel Comb. (Except Residential),99.0,Other,,,Boiler,Solid Waste
283,10301202,"Nov 13, 2020 3:43:52 AM",No,,Point,,Yes,,,11/13/2020,,,,External Combustion,Commercial/Institutional: Boilers,Solid Waste,Refuse Derived Fuel,Fuel Comb - Comm/Institutional - Other,ExComb Comm/Inst SolidWaste RefuseDerivedFuel,Active,3.0,Fuel Comb. Other,4.0,Misc. Fuel Comb. (Except Residential),99.0,Other,,,Boiler,Solid Waste
284,10301301,"Nov 13, 2020 3:43:52 AM",No,,Point,,Yes,,,11/13/2020,,,,External Combustion,Commercial/Institutional: Boilers,Liquid Waste,Specify Waste Material in Comments,Fuel Comb - Comm/Institutional - Other,ExComb Comm/Inst LiquWast SpecifyWasteMatInComnts,Active,3.0,Fuel Comb. Other,4.0,Misc. Fuel Comb. (Except Residential),99.0,Other,,,Boiler,Liquid Waste
285,10301302,"Nov 13, 2020 3:43:52 AM",No,,Point,,Yes,,,11/13/2020,,,,External Combustion,Commercial/Institutional: Boilers,Liquid Waste,Waste Oil,Fuel Comb - Comm/Institutional - Other,ExComb Comm/Inst LiquWast WasteOil,Active,3.0,Fuel Comb. Other,4.0,Misc. Fuel Comb. (Except Residential),99.0,Other,,,Boiler,Liquid Waste
286,10301303,"Nov 13, 2020 3:43:52 AM",No,,Point,,Yes,,,11/13/2020,,,,External Combustion,Commercial/Institutional: Boilers,Liquid Waste,Sewage Grease Skimmings,Fuel Comb - Comm/Institutional - Other,ExComb Comm/Inst LiquWast SewageGreaseSkimmings,Active,3.0,Fuel Comb. Other,4.0,Misc. Fuel Comb. (Except Residential),99.0,Other,,,Boiler,Liquid Waste
287,10500102,"Aug 9, 2018 10:14:19 PM",No,,Point,,No,,2008.0,11/23/2016,None,,,External Combustion,Space Heaters,Industrial,Coal,"Fuel Comb - Industrial Boilers, ICEs - Coal",,Retired,2.0,Fuel Comb. Industrial,1.0,Coal,99.0,Other,,,Space heater,Coal
288,10500105,"Oct 29, 2020 10:26:32 PM",No,,Point,,Yes,,,10/29/2020,,,,External Combustion,Space Heaters,Industrial,Distillate Oil,"Fuel Comb - Industrial Boilers, ICEs - Oil",ExComb SpcHeatrs Industrial DistilatOil,Active,2.0,Fuel Comb. Industrial,2.0,Oil,2.0,Distillate,,,Space heater,Distillate Oil
289,10500106,"Oct 29, 2020 10:26:32 PM",No,,Point,,Yes,,,10/29/2020,,,,External Combustion,Space Heaters,Industrial,Natural Gas,"Fuel Comb - Industrial Boilers, ICEs - Natural Gas",ExComb SpcHeatrs Industrial NatGas,Active,2.0,Fuel Comb. Industrial,3.0,Gas,1.0,Natural,,,Space heater,Natural Gas
290,10500110,"Oct 29, 2020 10:26:32 PM",No,,Point,,Yes,,,10/29/2020,,,,External Combustion,Space Heaters,Industrial,Liquified Petroleum Gas (LPG),"Fuel Comb - Industrial Boilers, ICEs - Other",ExComb SpcHeatrs Industrial LiquifiedPetroleumGas,Active,2.0,Fuel Comb. Industrial,4.0,Other,99.0,Other,,,Space heater,Liquified Petroleum Gas (LPG)
291,10500113,"Oct 29, 2020 10:26:32 PM",No,,Point,,Yes,,,10/29/2020,,,,External Combustion,Space Heaters,Industrial,Waste Oil: Air Atomized Burner,"Fuel Comb - Industrial Boilers, ICEs - Other",ExComb SpcHeatrs Industrial SeeSCCLev4,Active,2.0,Fuel Comb. Industrial,4.0,Other,2.0,Liquid Waste,,,Space heater,Waste Oil
292,10500114,"Oct 29, 2020 10:26:32 PM",No,,Point,,Yes,,,10/29/2020,,,,External Combustion,Space Heaters,Industrial,Waste Oil: Vaporizing Burner,"Fuel Comb - Industrial Boilers, ICEs - Other",ExComb SpcHeatrs Industrial SeeSCCLev4,Active,2.0,Fuel Comb. Industrial,4.0,Other,2.0,Liquid Waste,,,Space heater,Waste Oil
293,10500202,"Aug 9, 2018 10:14:19 PM",No,,Point,,No,,2008.0,11/23/2016,None,,,External Combustion,Space Heaters,Commercial/Institutional,Coal,Fuel Comb - Comm/Institutional - Coal,,Retired,3.0,Fuel Comb. Other,1.0,Commercial/Institutional Coal,99.0,Other,,,Space heater,Coal
294,10500205,"Oct 29, 2020 10:26:32 PM",No,,Point,,Yes,,,10/29/2020,,,,External Combustion,Space Heaters,Commercial/Institutional,Distillate Oil,Fuel Comb - Comm/Institutional - Oil,ExComb SpcHeatrs Comm/Inst DistilatOil,Active,3.0,Fuel Comb. Other,2.0,Commercial/Institutional Oil,99.0,Other,,,Space heater,Distillate Oil
295,10500206,"Oct 29, 2020 10:26:32 PM",No,,Point,,Yes,,,10/29/2020,,,,External Combustion,Space Heaters,Commercial/Institutional,Natural Gas,Fuel Comb - Comm/Institutional - Natural Gas,ExComb SpcHeatrs Comm/Inst NatGas,Active,3.0,Fuel Comb. Other,3.0,Commercial/Institutional Gas,99.0,Other,,,Space heater,Natural Gas
296,10500209,"Oct 29, 2020 10:26:32 PM",No,,Point,,Yes,,,10/29/2020,,,,External Combustion,Space Heaters,Commercial/Institutional,Wood,Fuel Comb - Comm/Institutional - Biomass,ExComb SpcHeatrs Comm/Inst Wood,Active,3.0,Fuel Comb. Other,4.0,Misc. Fuel Comb. (Except Residential),99.0,Other,,,Space heater,Wood
297,10500210,"Oct 29, 2020 10:26:32 PM",No,,Point,,Yes,,,10/29/2020,,,,External Combustion,Space Heaters,Commercial/Institutional,Liquified Petroleum Gas (LPG),Fuel Comb - Comm/Institutional - Other,ExComb SpcHeatrs Comm/Inst LiquifiedPetroleumGas,Active,3.0,Fuel Comb. Other,4.0,Misc. Fuel Comb. (Except Residential),99.0,Other,,,Space heater,Liquified Petroleum Gas (LPG)
298,10500213,"Oct 29, 2020 10:26:32 PM",No,,Point,,Yes,,,10/29/2020,,,,External Combustion,Space Heaters,Commercial/Institutional,Waste Oil: Air Atomized Burner,Fuel Comb - Comm/Institutional - Other,ExComb SpcHeatrs Comm/Inst SeeSCCLev4,Active,3.0,Fuel Comb. Other,4.0,Misc. Fuel Comb. (Except Residential),99.0,Other,,,Space heater,Waste Oil
299,10500214,"Oct 29, 2020 10:26:32 PM",No,,Point,,Yes,,,10/29/2020,,,,External Combustion,Space Heaters,Commercial/Institutional,Waste Oil: Vaporizing Burner,Fuel Comb - Comm/Institutional - Other,ExComb SpcHeatrs Comm/Inst SeeSCCLev4,Active,3.0,Fuel Comb. Other,4.0,Misc. Fuel Comb. (Except Residential),99.0,Other,,,Space heater,Waste Oil
300,2302002000,"May 1, 2018 7:25:25 AM",No,,Nonpoint,,No,,,5/1/2018,,,,Industrial Processes,Food and Kindred Products: SIC 20,Commercial Cooking - Charbroiling,Charbroiling Total,Commercial Cooking,,Active,7.0,Other Industrial Processes,1.0,"Agriculture, Food, & Kindred Products",99.0,Other,,,Charbroiling Total,
301,2302002100,"Jul 29, 2021 8:57:30 PM",No,,Nonpoint,6/6/2003,No,,,4/21/2015,,,,Industrial Processes,Food and Kindred Products: SIC 20,Commercial Cooking - Charbroiling,Conveyorized Charbroiling,Commercial Cooking,Commercial Cooking: Conveyorized Charbroiling,Active,7.0,Other Industrial Processes,1.0,"Agriculture, Food, & Kindred Products",10.0,Commercial Cooking,,,Conveyorized Charbroiling,
302,2302002200,"Jul 29, 2021 8:57:30 PM",No,,Nonpoint,6/6/2003,No,,,4/21/2015,,,,Industrial Processes,Food and Kindred Products: SIC 20,Commercial Cooking - Charbroiling,Under-fired Charbroiling,Commercial Cooking,Commercial Cooking: Under-fired Charbroiling,Active,7.0,Other Industrial Processes,1.0,"Agriculture, Food, & Kindred Products",10.0,Commercial Cooking,,,Under-fired Charbroiling,
303,2302003000,"Jul 29, 2021 8:57:30 PM",No,,Nonpoint,8/16/2002,No,,,5/9/2017,,,,Industrial Processes,Food and Kindred Products: SIC 20,Commercial Cooking - Frying,Deep Fat Frying,Commercial Cooking,Commercial Cooking: Deep Fat Frying,Active,7.0,Other Industrial Processes,1.0,"Agriculture, Food, & Kindred Products",10.0,Commercial Cooking,,,Deep Fat Frying,
304,2302003100,"Jul 29, 2021 8:57:30 PM",No,,Nonpoint,6/6/2003,No,,,4/21/2015,,,,Industrial Processes,Food and Kindred Products: SIC 20,Commercial Cooking - Frying,Flat Griddle Frying,Commercial Cooking,Commercial Cooking: Flat Griddle Frying,Active,7.0,Other Industrial Processes,1.0,"Agriculture, Food, & Kindred Products",10.0,Commercial Cooking,,,Flat Griddle Frying,
305,2302003200,"Jul 29, 2021 8:57:30 PM",No,,Nonpoint,6/6/2003,No,,,4/21/2015,,,,Industrial Processes,Food and Kindred Products: SIC 20,Commercial Cooking - Frying,Clamshell Griddle Frying,Commercial Cooking,Commercial Cooking: Clamshell Griddle Frying,Active,7.0,Other Industrial Processes,1.0,"Agriculture, Food, & Kindred Products",10.0,Commercial Cooking,,,Clamshell Griddle Frying,
306,2302003299,"Jan 16, 2018 10:06:56 AM",No,,Nonpoint,,No,Added technology as no code was available.,,10/31/2017,,,,Industrial Processes,Food and Kindred Products: SIC 20,Commercial Cooking - Frying,Total for all Commercial-Cooking - Frying processes,Commercial Cooking,,Active,7.0,Other Industrial Processes,1.0,"Agriculture, Food, & Kindred Products",10.0,Commercial Cooking,"Report either the Total for"" Commercial Cooking-Frying"" to this code or all individual processes to their individual codes separately (2302003000, 2302003100, and 2302003200). Do not report both TOTAL and individual codes",,Total for all Commercial-Cooking - Frying processes,
307,2309010000,"Jan 16, 2018 1:10:30 AM",No,,Nonpoint,,No,Retired to consolidate to other not elsewhere classified (NEC),2016.0,3/14/2012,2309000000,,,Industrial Processes,Fabricated Metals: SIC 34,Precious Metals Recovery,Reclamation Furnace,Industrial Processes - NEC,,Retired,7.0,Other Industrial Processes,6.0,Machinery Products,99.0,Other,,,Reclamation Furnace,
308,2310002301,"Jul 29, 2021 8:57:30 PM",No,,Nonpoint,4/14/2009,No,,,3/14/2012,,,,Industrial Processes,Oil and Gas Exploration and Production,Off-Shore Oil And Gas Production,Flares: Continuous Pilot Light,Industrial Processes - Oil & Gas Production,"Oil & Gas: Flares: Continuous Pilot, Off-Shore",Active,6.0,Petroleum & Related Industries,1.0,Oil & Gas Production,99.0,Other,,,Flares: Continuous Pilot Light,
309,2310002305,"Jul 29, 2021 8:57:31 PM",No,,Nonpoint,4/14/2009,No,,,3/14/2012,,,,Industrial Processes,Oil and Gas Exploration and Production,Off-Shore Oil And Gas Production,Flares: Flaring Operations,Industrial Processes - Oil & Gas Production,"Oil & Gas: Flares: Flaring Operations, Off-Shore",Active,6.0,Petroleum & Related Industries,1.0,Oil & Gas Production,99.0,Other,,,Flares: Flaring Operations,
310,2310010100,"Jul 29, 2021 8:57:31 PM",No,,Nonpoint,4/14/2009,No,,,4/21/2015,,,,Industrial Processes,Oil and Gas Exploration and Production,Crude Petroleum,Oil Well Heaters,Industrial Processes - Oil & Gas Production,Oil & Gas: Crude Petroleum; Oil Well Heaters,Active,6.0,Petroleum & Related Industries,1.0,Oil & Gas Production,99.0,Other,O&G Production Tool,,Oil Well Heaters,
311,2310011100,"Jul 29, 2021 8:57:31 PM",No,,Nonpoint,4/14/2009,No,,,3/14/2012,,,,Industrial Processes,Oil and Gas Exploration and Production,On-Shore Oil Production,Heater Treater,Industrial Processes - Oil & Gas Production,"Oil & Gas: Heater Treater, On-Shore",Active,6.0,Petroleum & Related Industries,1.0,Oil & Gas Production,99.0,Other,,,Heater Treater,
312,2310021100,"Jul 29, 2021 8:57:31 PM",No,,Nonpoint,4/14/2009,No,,,4/21/2015,,Gas Well Heaters,B,Industrial Processes,Oil and Gas Exploration and Production,On-Shore Gas Production,Gas Well Heaters,Industrial Processes - Oil & Gas Production,Oil & Gas: On-Shore Gas Prod; Gas Well Heaters,Active,6.0,Petroleum & Related Industries,1.0,Oil & Gas Production,99.0,Other,O&G Production Tool,,Gas Well Heaters,
313,2310022090,"Aug 4, 2021 3:10:14 PM",No,,Nonpoint,4/14/2009,No,,,8/4/2021,,,,Industrial Processes,Oil and Gas Exploration and Production,Off-Shore Gas Production,Boilers/Heaters: Natural Gas,Industrial Processes - Oil & Gas Production,"O&G: Boilers/Heaters: Natural Gas, Off-Shore",Active,6.0,Petroleum & Related Industries,1.0,Oil & Gas Production,1.0,Natural Gas,,,Boilers/Heaters: Natural Gas,
314,2310023100,"Oct 21, 2019 11:34:16 PM",No,,Nonpoint,,No,,,4/21/2015,,,,Industrial Processes,Oil and Gas Exploration and Production,Coal Bed Methane Natural Gas,CBM Well Heaters,Industrial Processes - Oil & Gas Production,Oil & Gas: CBM Well Heater,Active,6.0,Petroleum & Related Industries,1.0,Oil & Gas Production,1.0,Natural Gas,O&G Production Tool,,CBM Well Heaters,
315,2310321100,"Oct 21, 2019 11:34:17 PM",No,,Nonpoint,,No,,,9/17/2015,,Gas Well Heaters,A,Industrial Processes,Oil and Gas Exploration and Production,On-Shore Gas Production - Conventional,Gas Well Heaters,Industrial Processes - Oil & Gas Production,Oil & Gas: Well Heaters Conventional,Active,6.0,Petroleum & Related Industries,1.0,Oil & Gas Production,99.0,Other,,,Gas Well Heaters,
316,2310421100,"Oct 21, 2019 11:34:17 PM",No,,Nonpoint,,No,,,9/17/2015,,Gas Well Heaters,A,Industrial Processes,Oil and Gas Exploration and Production,On-Shore Gas Production - Unconventional,Gas Well Heaters,Industrial Processes - Oil & Gas Production,Oil & Gas: Well Heaters Unconventional,Active,6.0,Petroleum & Related Industries,1.0,Oil & Gas Production,99.0,Other,,,Gas Well Heaters,
317,30100108,"Oct 29, 2020 10:26:36 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Adipic Acid,Dryer,Industrial Processes - Chemical Manuf,ChemManf AdipicAcid Dryr,Active,4.0,Chemical & Allied Product Mfg,1.0,Organic Chemical Mfg,99.0,Other,,,Dryer,
318,30100305,"Oct 29, 2020 10:26:36 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Ammonia Production,Feedstock Desulfurization,Industrial Processes - Chemical Manuf,ChemManf Ammonia FeedstockDesulfrizatn,Active,4.0,Chemical & Allied Product Mfg,4.0,Agricultural Chemical Mfg,99.0,Other,,,Feedstock Desulfurization,
319,30100306,"Oct 29, 2020 10:26:36 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Ammonia Production,Primary Reformer: Natural Gas Fired,Industrial Processes - Chemical Manuf,ChemManf Ammonia PrimReformerNatGasFired,Active,4.0,Chemical & Allied Product Mfg,4.0,Agricultural Chemical Mfg,99.0,Other,,,Primary Reformer,Natural Gas Fired
320,30100307,"Oct 29, 2020 10:26:36 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Ammonia Production,Primary Reformer: Oil Fired,Industrial Processes - Chemical Manuf,ChemManf Ammonia PrimReformerOilFired,Active,4.0,Chemical & Allied Product Mfg,4.0,Agricultural Chemical Mfg,99.0,Other,,,Primary Reformer,Oil Fired
321,30100308,"Oct 29, 2020 10:26:36 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Ammonia Production,Carbon Dioxide Regenerator,Industrial Processes - Chemical Manuf,ChemManf Ammonia CarbonDioxideRegen,Active,4.0,Chemical & Allied Product Mfg,4.0,Agricultural Chemical Mfg,99.0,Other,,,Carbon Dioxide Regenerator,
322,30100309,"Oct 29, 2020 10:26:36 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Ammonia Production,Condensate Stripper,Industrial Processes - Chemical Manuf,ChemManf Ammonia CondensateStripper,Active,4.0,Chemical & Allied Product Mfg,4.0,Agricultural Chemical Mfg,99.0,Other,,,Condensate Stripper,
323,30100310,"Oct 29, 2020 10:26:36 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Ammonia Production,Storage and Loading Tanks,Industrial Processes - Chemical Manuf,ChemManf Ammonia Stor&LoadngTanks,Active,4.0,Chemical & Allied Product Mfg,4.0,Agricultural Chemical Mfg,99.0,Other,,,Storage and Loading Tanks,
324,30100399,"Oct 29, 2020 10:26:36 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Ammonia Production,Other Not Classified,Industrial Processes - Chemical Manuf,ChemManf Ammonia OtherNEC,Active,4.0,Chemical & Allied Product Mfg,4.0,Agricultural Chemical Mfg,99.0,Other,,,Other Not Classified,
325,30100503,"Oct 29, 2020 10:26:36 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Carbon Black Production,Gas Furnace Process: Main Process Vent,Industrial Processes - Chemical Manuf,ChemManf CarbonBlackProd GasFurnProcMainProcVent,Active,4.0,Chemical & Allied Product Mfg,7.0,Other Chemical Mfg,1.0,Carbon Black Mfg,,,Gas Furnace Process: Main Process Vent,
326,30100504,"Oct 29, 2020 10:26:36 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Carbon Black Production,Oil Furnace Process: Main Process Vent,Industrial Processes - Chemical Manuf,ChemManf CarbonBlackProd OilFurnProcMainProcVent,Active,4.0,Chemical & Allied Product Mfg,7.0,Other Chemical Mfg,1.0,Carbon Black Mfg,,,Oil Furnace Process: Main Process Vent,
327,30100507,"Oct 29, 2020 10:26:36 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Carbon Black Production,Pellet Dryer,Industrial Processes - Chemical Manuf,ChemManf CarbonBlackProd PelletDryr,Active,4.0,Chemical & Allied Product Mfg,7.0,Other Chemical Mfg,1.0,Carbon Black Mfg,,,Pellet Dryer,
328,30100509,"Oct 29, 2020 10:26:36 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Carbon Black Production,Furnace Process: Fugitive Emissions,Industrial Processes - Chemical Manuf,ChemManf CarbonBlackProd FurnProcFugitv,Active,4.0,Chemical & Allied Product Mfg,7.0,Other Chemical Mfg,1.0,Carbon Black Mfg,,,Furnace Process: Fugitive Emissions,
329,30100510,"Oct 29, 2020 10:26:36 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Carbon Black Production,Main Process Vent with CO Boiler and Incinerator,Industrial Processes - Chemical Manuf,ChemManf CarbonBlackProd SeeSCCLev4,Active,4.0,Chemical & Allied Product Mfg,7.0,Other Chemical Mfg,1.0,Carbon Black Mfg,,,Main Process Vent with CO Boiler and Incinerator,
